t
t	x	y	z	vx	vy	vz	xstart	ystart	zstart	roihinit	roiwinit	roixinit	roiyinit	imgw	imgh	fov	goaldiv	t0	t1	t2	t3	tlanded	nreinits
68.624481 0.506338 0.108271 5.683265 0.011185 0.024808 0.098266
68.656723 0.506683 0.109072 5.685977 0.009753 0.023732 0.064149
68.689941 0.506990 0.109861 5.687502 0.008322 0.022641 0.028805
68.722183 0.507241 0.110591 5.687959 0.006948 0.021594 -0.000543
68.755402 0.507454 0.111307 5.687288 0.005599 0.020535 -0.040316
68.787636 0.507617 0.111968 5.685289 0.004305 0.019508 -0.077281
68.819878 0.507736 0.112595 5.682325 0.002964 0.018461 -0.098290
68.853096 0.507812 0.113204 5.678890 0.001530 0.017366 -0.100094
68.885338 0.507839 0.113760 5.675609 0.000184 0.016335 -0.100635
68.917580 0.507823 0.114282 5.672267 -0.001119 0.015340 -0.099429
68.949821 0.507765 0.114773 5.669014 -0.002389 0.014382 -0.099694
68.984993 0.507653 0.115272 5.665410 -0.003778 0.013371 -0.097826
69.018211 0.507501 0.115711 5.662345 -0.005146 0.012425 -0.079371
69.049477 0.507315 0.116094 5.660151 -0.006410 0.011562 -0.060404
69.082695 0.507073 0.116472 5.658424 -0.007730 0.010658 -0.039471
69.118843 0.506760 0.116848 5.657480 -0.009161 0.009663 -0.012977
69.152061 0.506425 0.117160 5.657557 -0.010496 0.008723 0.019472
69.184303 0.506056 0.117433 5.658758 -0.011770 0.007802 0.049983
69.216545 0.505647 0.117675 5.660709 -0.012955 0.006908 0.064399
69.248779 0.505199 0.117888 5.662989 -0.014106 0.006032 0.074475
69.281021 0.504714 0.118073 5.665579 -0.015223 0.005188 0.079637
69.314240 0.504177 0.118235 5.668243 -0.016329 0.004364 0.076485
69.347458 0.503601 0.118370 5.670885 -0.017469 0.003555 0.081384
69.379700 0.503006 0.118474 5.673675 -0.018550 0.002790 0.085111
69.411942 0.502376 0.118554 5.676335 -0.019525 0.002062 0.073133
69.445160 0.501696 0.118611 5.678321 -0.020401 0.001358 0.041103
69.476425 0.501029 0.118644 5.679096 -0.021198 0.000704 0.010479
69.510620 0.500271 0.118656 5.678874 -0.022046 0.000008 -0.024391
69.541885 0.499552 0.118646 5.677569 -0.022823 -0.000614 -0.053679
69.574127 0.498784 0.118615 5.675515 -0.023692 -0.001273 -0.066944
69.607346 0.497961 0.118559 5.673297 -0.024637 -0.001983 -0.060026
69.640556 0.497106 0.118479 5.671480 -0.025520 -0.002704 -0.048266
69.672798 0.496251 0.118378 5.669936 -0.026250 -0.003386 -0.047621
69.705040 0.495373 0.118255 5.668154 -0.026874 -0.004031 -0.063120
69.739235 0.494419 0.118102 5.665593 -0.027549 -0.004703 -0.080228
69.771477 0.493497 0.117935 5.662831 -0.028263 -0.005342 -0.084894
69.803719 0.492551 0.117748 5.660018 -0.028997 -0.005960 -0.085695
69.836937 0.491551 0.117535 5.657183 -0.029781 -0.006585 -0.078243
69.869179 0.490554 0.117307 5.654754 -0.030511 -0.007163 -0.071433
69.901421 0.489534 0.117061 5.652496 -0.031211 -0.007717 -0.063236
69.934639 0.488460 0.116789 5.650500 -0.031879 -0.008258 -0.056837
69.966881 0.487397 0.116507 5.648709 -0.032500 -0.008760 -0.049345
69.999123 0.486312 0.116209 5.647443 -0.033185 -0.009277 -0.024812
70.032333 0.485170 0.115885 5.647096 -0.033872 -0.009781 0.001204
70.065552 0.484006 0.115543 5.647577 -0.034545 -0.010257 0.028819
70.096817 0.482889 0.115208 5.648943 -0.035149 -0.010679 0.053191
70.130035 0.481683 0.114837 5.650950 -0.035682 -0.011078 0.060951
70.167160 0.480316 0.114408 5.653046 -0.036159 -0.011471 0.045255
70.199402 0.479114 0.114023 5.654256 -0.036590 -0.011816 0.031330
70.231644 0.477897 0.113627 5.655191 -0.037080 -0.012185 0.025792
70.264862 0.476627 0.113205 5.655874 -0.037539 -0.012553 0.011792
70.297104 0.475381 0.112785 5.655785 -0.037877 -0.012875 -0.019724
70.329346 0.474125 0.112354 5.654542 -0.038191 -0.013202 -0.052269
70.362564 0.472818 0.111899 5.652419 -0.038577 -0.013578 -0.068383
70.394806 0.471537 0.111443 5.650179 -0.039015 -0.013972 -0.063621
70.427048 0.470240 0.110975 5.648460 -0.039496 -0.014380 -0.037672
70.460266 0.468888 0.110479 5.647715 -0.039923 -0.014758 -0.009440
70.492500 0.467564 0.109986 5.647635 -0.040202 -0.015041 0.000712
70.524742 0.466233 0.109486 5.647533 -0.040369 -0.015245 -0.010172
70.557961 0.464856 0.108963 5.646863 -0.040534 -0.015438 -0.027731
70.590202 0.463513 0.108450 5.645817 -0.040788 -0.015672 -0.032152
70.623421 0.462119 0.107911 5.644948 -0.041170 -0.015977 -0.015692
70.656639 0.460709 0.107361 5.645016 -0.041648 -0.016345 0.022325
70.687904 0.459367 0.106831 5.646592 -0.042153 -0.016747 0.077689
70.720146 0.457965 0.106270 5.650410 -0.042695 -0.017213 0.154481
70.753365 0.456504 0.105676 5.657097 -0.043162 -0.017677 0.233402
70.786583 0.455029 0.105067 5.666145 -0.043474 -0.018075 0.292474
70.818825 0.453589 0.104464 5.676466 -0.043664 -0.018395 0.327373
70.851067 0.452145 0.103852 5.687548 -0.043791 -0.018642 0.339366
70.883301 0.450696 0.103233 5.698662 -0.043897 -0.018816 0.329975
70.915543 0.449245 0.102610 5.709095 -0.043978 -0.018918 0.298968
70.948761 0.447746 0.101965 5.718538 -0.044065 -0.018978 0.257007
70.983932 0.446157 0.101280 5.726831 -0.044111 -0.018995 0.201423
71.017151 0.444657 0.100634 5.732490 -0.044040 -0.018961 0.129428
71.051346 0.443117 0.099972 5.735365 -0.043832 -0.018877 0.033668
71.084564 0.441631 0.099331 5.734578 -0.043491 -0.018751 -0.080139
71.115829 0.440244 0.098732 5.730217 -0.043145 -0.018635 -0.186053
71.149048 0.438781 0.098100 5.722215 -0.042848 -0.018556 -0.277422
71.182266 0.437327 0.097469 5.711528 -0.042607 -0.018531 -0.344311
71.213531 0.435966 0.096875 5.699548 -0.042329 -0.018518 -0.403859
71.246750 0.434532 0.096245 5.684721 -0.041980 -0.018523 -0.462875
71.279968 0.433110 0.095615 5.667954 -0.041580 -0.018535 -0.523067
71.314163 0.431661 0.094965 5.648539 -0.041166 -0.018571 -0.580506
71.346405 0.430306 0.094350 5.628709 -0.040848 -0.018662 -0.615088
71.378639 0.428961 0.093731 5.608126 -0.040631 -0.018816 -0.626866
71.411858 0.427581 0.093087 5.586905 -0.040515 -0.019028 -0.616529
71.444099 0.426243 0.092454 5.567010 -0.040485 -0.019271 -0.585108
71.477318 0.424865 0.091794 5.547991 -0.040513 -0.019545 -0.530451
71.510536 0.423486 0.091124 5.530938 -0.040504 -0.019790 -0.476042
71.541801 0.422189 0.090487 5.516516 -0.040482 -0.020005 -0.423765
71.574043 0.420851 0.089822 5.503661 -0.040525 -0.020254 -0.353505
71.607262 0.419471 0.089128 5.492931 -0.040585 -0.020500 -0.282025
71.641457 0.418048 0.088406 5.484338 -0.040668 -0.020738 -0.208076
71.673698 0.416702 0.087716 5.478882 -0.040819 -0.020978 -0.121593
71.705940 0.415350 0.087019 5.476594 -0.041031 -0.021232 -0.016769
71.739159 0.413950 0.086292 5.477943 -0.041216 -0.021473 0.090021
71.771400 0.412587 0.085580 5.482402 -0.041307 -0.021658 0.173428
71.803635 0.411222 0.084862 5.489229 -0.041336 -0.021792 0.233920
71.836853 0.409815 0.084118 5.497919 -0.041343 -0.021881 0.271492
71.869095 0.408449 0.083395 5.507181 -0.041352 -0.021925 0.284958
71.901337 0.407082 0.082670 5.516736 -0.041423 -0.021972 0.295490
71.934555 0.405671 0.081921 5.526974 -0.041510 -0.022017 0.303234
71.966797 0.404299 0.081194 5.536904 -0.041506 -0.022027 0.295583
72.000015 0.402888 0.080444 5.546569 -0.041381 -0.021996 0.269457
72.037140 0.401319 0.079609 5.555851 -0.041101 -0.021902 0.215560
72.070358 0.399925 0.078866 5.562330 -0.040833 -0.021812 0.170610
